Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
6336	-54.29846	-94.79597	40.49751	0.018946	0.0148985	0.000839235	0.0140557	0.0113957	0.0171918	0.00470833	0.0114608	0.0138802	0.0284855	0.0127986	0.0302854	0.0244417	0.0342235	0.00186846	0.00500121	0.00936742	0.00341597	0.00311622	0.0150658	0.00139147	0.0562079	0.0463769	0.0240923	0.0118274	0.0476632	0.0333421	0.00294628	0.00996302	6.67775e-05	0.00961065	0.0218084	0.000892974	0.00569745	0.0105254	0.636043	0.0243683	0.0594385	0.28015	6.111835	0.32357	0.452833	0.547166	0.67643	0.493542	0.708652	0.898127	1.11343	1.41113	2.02617	0.5105935	0.0339621	0.0267066	0.00150439	0.0251958	0.0204276	0.0308175	0.00844002	0.0205443	0.0248812	0.0510623	0.0229423	0.0542887	0.0438135	0.061348	0.00334935	0.00896502	0.0167918	0.00612336	0.00558604	0.0270066	0.00249431	0.100757	0.0831338	0.0431871	0.0212014	0.0854396	0.0597681	0.00528141	0.0178594	0.000119703	0.0172278	0.0390931	0.00160072	0.0102131	0.0188676	0.5578582	1.662226	0.187725	0.405953	0.594047	0.812275
6372	-57.18487	-100.1919	43.00706	0.0022234	0.0087748	1.49285e-05	0.0128269	0.0125033	0.00217817	0.0099258	0.00153746	0.00650817	0.0227167	0.00460479	0.00279385	0.00588233	0.0169104	0.00706696	0.00622209	0.0103449	0.00588695	0.00132101	0.00186294	0.00581754	0.0014116	0.0107646	0.0157171	0.00924692	0.00542408	0.000951642	0.00695389	0.00398727	0.000775787	0.0107674	0.00384411	0.0108817	0.0106259	0.00835535	0.171473	0.146224	0.0741602	0.608143	1.59698	0.182825	0.403856	0.596144	0.817175	0.469563	0.691647	0.891347	1.1219	1.44582	2.12964	0.5466053	0.00897869	0.035435	6.02852e-05	0.0517984	0.0504918	0.00879604	0.0400831	0.00620869	0.0262818	0.0917363	0.0185954	0.0112823	0.0237544	0.0682886	0.0285383	0.0251265	0.0417756	0.0237731	0.00533458	0.00752304	0.0234928	0.00570043	0.0434705	0.0634701	0.0373415	0.0219039	0.00384299	0.0280817	0.0161017	0.00313284	0.0434817	0.0155235	0.0439431	0.0429101	0.0337412	0.2476308	1.329615	0.16019	0.393564	0.606435	0.839811
6408	-67.82037	-109.0215	41.20111	0.00563792	0.0215151	0.00248615	0.00130692	0.0173139	0.00666157	0.00934675	0.00885241	0.0152259	0.0147155	0.00977971	0.0281038	0.0318671	0.0114595	0.00254122	0.0113955	0.013364	0.00383026	0.0161056	0.000571429	0.0128233	0.00330246	0.0743735	0.0212391	0.0208946	0.0305364	0.0319583	0.0235021	0.0137109	0.00400395	0.00679473	0.0176406	0.0170995	0.0143806	0.000376221	0.194674	0.107967	0.220469	0.476889	0.9893164	0.123691	0.374233	0.625767	0.876309	0.197397	0.453248	0.781237	1.28002	2.2063	5.06594	1.173207	0.0107447	0.0410033	0.00473809	0.00249072	0.0329966	0.0126956	0.017813	0.0168709	0.0290175	0.0280447	0.0186381	0.05356	0.0607321	0.0218395	0.00484303	0.0217174	0.025469	0.00729968	0.030694	0.00108902	0.0244384	0.00629379	0.14174	0.0404772	0.0398207	0.058196	0.0609059	0.0447901	0.0261301	0.00763069	0.0129493	0.0336193	0.0325881	0.0274063	0.000716999	0.5247165	4.3403	0.293185	0.443675	0.556324	0.706815
6444	-57.14961	-97.53983	40.39022	0.0019538	0.00424265	0.016667	0.0113773	0.0195489	0.0368396	0.00112187	0.00144449	0.0247724	0.0205062	0.00441617	0.0228011	0.0011581	0.0597825	0.0126178	0.0147111	0.0128649	0.0264367	0.00587901	0.00750876	0.010811	0.0617095	0.00698974	0.00663943	0.0117065	0.0142163	0.0067684	0.0124835	0.0531552	0.026685	0.0142607	0.000429685	0.00758931	0.00133085	0.00238266	0.315065	0.0235195	0.00792662	0.653489	8.518667	0.349288	0.460222	0.539778	0.650712	0.85941	0.928773	0.977211	1.02332	1.07669	1.16359	0.1095515	0.00359281	0.00780175	0.0306486	0.0209215	0.0359482	0.0677438	0.00206299	0.00265625	0.0455536	0.0377085	0.00812083	0.0419286	0.00212962	0.109933	0.0232026	0.027052	0.0236571	0.048614	0.0108108	0.0138077	0.0198802	0.113477	0.0128533	0.0122091	0.0215269	0.0261421	0.0124463	0.0229557	0.0977463	0.0490706	0.0262237	0.00079014	0.0139559	0.00244729	0.00438144	0.543808	1.319578	0.159249	0.393113	0.606887	0.840751
6480	-62.58856	-100.3775	37.78891	0.0230108	0.114479	0.0470161	0.0559264	0.0110531	0.00448439	0.00214249	0.00852696	0.00227869	0.0510777	0.0210451	0.0491909	0.0162734	0.118494	0.016495	0.0239058	0.0584267	0.00230982	0.0125314	0.0518706	0.00715896	0.044564	0.0129722	0.00510407	0.0136728	0.0505786	0.0440603	0.00441304	0.0851607	0.0362507	0.042809	0.122053	0.166859	0.0375461	0.0057233	0.184669	0.487743	0.210553	0.117036	2.304989	0.226589	0.421272	0.578728	0.773411	0.725617	0.855198	0.952371	1.05001	1.16932	1.37814	0.231912	0.0168028	0.0835939	0.0343318	0.0408382	0.00807112	0.00327456	0.00156447	0.0062265	0.00166393	0.0372976	0.0153674	0.0359198	0.0118831	0.0865256	0.0120448	0.0174564	0.042664	0.00168666	0.00915061	0.0378766	0.00522756	0.0325412	0.00947245	0.00372706	0.00998406	0.0369331	0.0321734	0.00322246	0.0621854	0.0264707	0.0312597	0.0891244	0.121843	0.0274166	0.00417923	1.369464	12.22283	0.373359	0.466906	0.533095	0.62664
6516	-50.15642	-94.60516	44.44874	0.0117381	0.0200445	0.000905006	0.0151774	0.00302769	0.00263622	0.0242032	0.000900032	0.014669	0.0214211	0.00551593	0.00303451	0.0172841	0.0668407	0.00786477	0.00186905	0.0305318	0.00863631	0.000300639	0.0153155	0.0275779	0.00836236	0.0138244	0.0143472	0.0390791	0.0638077	0.013853	0.00595551	0.0913619	0.0166518	0.000981313	0.0540591	0.0047758	0.00888607	0.000458141	0.224507	0.502493	0.161595	0.111405	1.513834	0.17625	0.400973	0.599026	0.82375	0.632146	0.799573	0.932596	1.07228	1.25067	1.58191	0.3316248	0.0184592	0.0315216	0.0014232	0.0238677	0.00476129	0.00414567	0.0380615	0.00141537	0.0230682	0.0336864	0.00867426	0.00477201	0.0271807	0.105113	0.012368	0.00293923	0.0480138	0.0135813	0.00047278	0.0240849	0.0433686	0.0131505	0.02174	0.0225622	0.0614551	0.100343	0.021785	0.00936552	0.143674	0.0261864	0.00154319	0.0850124	0.00751033	0.0139741	0.000720464	0.6358971	0.2054762	0.00445719	0.201961	0.798039	0.995543
6552	-49.85564	-94.75802	44.90238	0.00807155	0.0145476	0.00481664	0.0056322	0.0131308	0.0018649	0.00675974	0.0144598	0.0120564	0.000805297	0.00719811	0.00239945	0.00126406	0.00298202	0.00485681	0.000767667	0.00531039	0.00182118	0.00808168	0.0120338	0.00438409	0.0060536	0.0221798	0.0191837	0.00378599	0.00906786	0.00650224	0.0119017	0.00110618	0.0098129	0.00493079	0.0036439	0.00118462	0.00498315	0.0086996	0.026846	0.0605932	0.852718	0.059843	0.4685784	0.0442969	0.306455	0.693545	0.955703	0.376401	0.620931	0.861853	1.16029	1.61048	2.65674	0.7065116	0.0327738	0.0590692	0.0195576	0.0228691	0.0533167	0.00757227	0.0274474	0.0587128	0.0489538	0.00326984	0.0292273	0.00974277	0.0051326	0.0121082	0.0197207	0.00311705	0.0215624	0.00739475	0.032815	0.0488623	0.0178012	0.0245801	0.090059	0.077894	0.0153727	0.0368193	0.0264018	0.0483258	0.00449155	0.0398445	0.020021	0.0147958	0.00481005	0.0202337	0.035324	0.2462802	0.356081	0.0247413	0.274098	0.725902	0.975259
6588	-61.15218	-102.6222	41.46998	0.0253797	0.105806	0.00173778	0.019887	0.0311627	0.0165533	0.0137897	0.0423109	0.0334684	0.0542903	0.0346865	0.000577387	0.0615754	0.0819475	0.0131671	0.00558803	0.0554032	0.0770572	0.000806055	0.0268789	0.033213	0.103042	0.153208	0.0363577	0.0325763	0.179579	0.00771823	0.183388	0.0589485	0.0124692	0.00253092	0.0117625	0.0191973	0.0495782	0.0135098	0.0842824	0.39988	0.32364	0.192197	0.2321139	0.00704734	0.218222	0.781778	0.992953	0.39582	0.636354	0.868475	1.15144	1.57145	2.5264	0.6701377	0.0158708	0.0661638	0.00108669	0.012436	0.0194871	0.0103513	0.00862311	0.0264584	0.0209289	0.0339495	0.0216906	0.000361059	0.038505	0.0512444	0.00823383	0.00349437	0.0346454	0.0481863	0.000504052	0.0168082	0.0207691	0.0644354	0.0958057	0.0227356	0.020371	0.112296	0.00482645	0.114678	0.0368624	0.00779736	0.00158266	0.0073555	0.0120047	0.0310028	0.00844811	1.599151	4.086055	0.287408	0.441872	0.558128	0.712592
6624	-57.26309	-100.7009	43.43782	0.00665543	0.0201547	6.55191e-05	0.00247019	8.06809e-05	0.0132128	0.0202146	0.00350585	0.000370197	0.0163878	0.0238199	0.00202562	0.00593718	0.0333502	0.00854652	0.00287735	0.0018218	0.00702506	0.000276898	0.0191511	0.0392694	0.00107844	0.016576	0.0125909	0.00429154	0.0046657	0.0538897	0.00624979	0.0157204	0.0193087	0.00223194	0.00669004	0.00636208	0.00206374	0.00533176	0.204974	0.449158	0.313018	0.0328494	0.06775741	2.06845e-06	0.0833718	0.916628	0.999998	0.547413	0.745376	0.912396	1.09602	1.3416	1.82678	0.435687	0.0173197	0.0524495	0.000170503	0.00642826	0.000209959	0.0343842	0.0526051	0.00912341	0.000963377	0.0426467	0.0619876	0.00527136	0.0154506	0.0867885	0.0222409	0.00748783	0.00474094	0.0182816	0.000720583	0.0498377	0.102192	0.00280648	0.0431365	0.0327659	0.011168	0.0121417	0.140239	0.0162641	0.0409099	0.0502479	0.00580827	0.0174097	0.0165563	0.00537055	0.013875	0.3842696	1.879064	0.202568	0.412059	0.58794	0.797432
6660	-53.30134	-95.62898	42.32764	0.000442425	0.0219515	0.00873079	0.000456471	0.00341376	0.00201735	0.00556371	0.0051324	0.00300166	0.00955638	0.00336113	0.00390912	0.00479986	0.0147038	0.00921625	0.000388983	0.00716156	0.00879866	0.000482544	0.0144813	0.0294283	0.00145615	0.0247902	0.00132998	0.00368387	0.0236916	0.00314895	0.00129645	0.00203173	0.00456827	0.00448871	0.0130141	0.00401278	0.00345202	0.00172602	0.404618	0.128948	0.0889111	0.377523	2.729041	0.245607	0.42808	0.571921	0.754392	0.235836	0.494334	0.802676	1.24583	2.02292	4.24023	1.044558	0.00177191	0.0879154	0.0349667	0.00182816	0.0136721	0.00807947	0.0222826	0.0205552	0.0120216	0.0382732	0.0134613	0.015656	0.0192234	0.0588886	0.036911	0.00155787	0.0286819	0.0352385	0.00193258	0.0579973	0.11786	0.00583184	0.0992844	0.00532655	0.0147539	0.0948844	0.0126115	0.00519226	0.00813706	0.0182958	0.0179772	0.0521211	0.0160711	0.0138253	0.00691269	0.2496887	0.6895474	0.0817096	0.345196	0.654804	0.918291
6696	-61.04687	-96.58296	35.53609	0.0449082	0.0112211	0.00116465	0.00411492	0.00170234	0.0303187	0.0139687	0.00411438	0.00393628	0.0221565	0.00467242	0.0074933	0.0137109	0.0109091	0.0169522	0.00181806	0.00854805	0.00240245	0.00247687	0.00671718	0.0317119	0.00205398	0.00152592	0.00698378	0.0292078	0.0075018	0.00668045	0.00489477	0.0293935	0.0518903	0.00479587	0.0140154	0.00483914	0.0150355	0.000482707	0.185346	0.438844	0.166429	0.209381	21.58442	0.404081	0.475183	0.524817	0.595918	0.95292	0.976755	0.992689	1.00736	1.0238	1.04941	0.03486971	0.105836	0.0264449	0.00274474	0.00969769	0.00401193	0.0714525	0.0329202	0.00969644	0.0092767	0.0522167	0.0110116	0.0176596	0.0323128	0.0257096	0.0399516	0.00428464	0.0201453	0.00566189	0.00583729	0.0158305	0.074736	0.00484064	0.00359615	0.0164588	0.0688344	0.0176796	0.0157439	0.0115356	0.0692721	0.122291	0.0113025	0.0330303	0.0114045	0.0354344	0.00113761	0.424319	4.979503	0.305865	0.44756	0.552439	0.694136
6732	-65.82798	-107.1664	41.33845	0.0267765	0.0138965	0.00726527	0.0117052	0.0158147	0.000130129	0.00572589	0.0145713	0.00729741	0.0116526	0.00578156	0.0142382	0.0286061	0.0260945	0.00802933	0.00545456	0.00187305	0.00298753	0.000335441	0.00937194	0.0512454	0.00272103	0.0196546	0.0316007	0.00914855	0.00696315	0.00369108	0.00835882	0.000710835	0.0119927	0.0207949	0.0352421	0.0323773	0.00767573	0.0029944	0.017908	0.17183	0.666351	0.143911	0.4190291	0.0355547	0.293732	0.706268	0.964445	0.109392	0.339868	0.714131	1.4003	2.94231	9.14143	1.600019	0.0578602	0.0300283	0.0156992	0.0252934	0.0341732	0.00028119	0.0123728	0.0314865	0.0157687	0.0251796	0.0124931	0.0307668	0.0618138	0.0563866	0.0173502	0.0117865	0.00404739	0.00645563	0.00072484	0.0202514	0.110734	0.00587976	0.0424708	0.0682847	0.0197687	0.0150464	0.0079759	0.0180622	0.00153601	0.0259145	0.0449348	0.0761532	0.0699628	0.0165862	0.00647047	0.462779	4.380683	0.29406	0.443947	0.556053	0.705939
6768	-53.85644	-98.37814	44.5217	0.00453304	0.00673936	0.00123939	0.0193198	0.0139557	0.000658985	0.00797415	0.000801536	0.00799195	0.00614249	0.00298369	0.000884658	0.00331404	0.0130921	0.00288207	0.00353304	0.00787344	0.00541075	0.00483112	0.00864533	3.52728e-06	0.00468541	0.00393685	0.00301297	0.00329167	0.00914949	0.000682829	0.012073	0.0145738	0.00594504	0.00989968	0.00375541	0.0221228	0.00925785	0.00155145	0.157419	0.179048	0.184494	0.47904	0.1785275	0.00245478	0.18352	0.81648	0.997545	0.348355	0.59792	0.851759	1.17404	1.67246	2.87063	0.7624994	0.0199915	0.0297217	0.00546594	0.0852038	0.0615471	0.00290624	0.0351674	0.00353491	0.0352459	0.0270894	0.0131586	0.00390149	0.0146155	0.0577386	0.0127104	0.0155813	0.0347232	0.0238623	0.0213061	0.0381274	1.55559e-05	0.0206635	0.0173622	0.0132877	0.0145168	0.0403508	0.00301139	0.0532441	0.064273	0.0262187	0.0436593	0.016562	0.0975654	0.0408287	0.00684215	0.2267486	0.74066	0.0896255	0.351473	0.648528	0.910374
6804	-57.23377	-99.58784	42.35406	0.00268505	0.00404827	0.00379343	0.0253388	0.00189282	0.0114808	0.00290995	0.00702535	0.0337804	0.0176586	0.008857	0.00285603	0.000758908	0.0189522	0.013264	0.00139576	0.00104962	0.0116628	0.0135352	0.00325584	0.00233803	0.00251596	0.00447164	0.0216116	0.00495721	0.0133058	0.00942217	0.00563227	0.023277	0.0434566	0.00656952	0.0493962	0.00147068	0.00897842	0.00293044	0.259249	0.287877	0.166195	0.286679	0.6501233	0.0753891	0.339822	0.660177	0.924611	0.96129	0.98093	0.994011	1.00603	1.01944	1.04027	0.02854623	0.00694647	0.0104732	0.00981396	0.0655539	0.00489691	0.0297018	0.00752831	0.0181752	0.087393	0.0456845	0.0229139	0.0073888	0.00196336	0.0490311	0.0343153	0.00361095	0.00271546	0.0301726	0.0350169	0.00842315	0.0060487	0.00650902	0.0115685	0.0559111	0.0128248	0.0344232	0.024376	0.0145712	0.0602197	0.112426	0.0169959	0.127793	0.00380479	0.023228	0.00758132	0.3865345	5.036844	0.306892	0.447872	0.552128	0.693108
6840	-54.8245	-97.59009	42.76559	0.00494979	0.0271446	0.0204642	0.000278039	0.0319875	0.0222245	0.0363115	0.00994191	0.00261363	0.0112758	0.00370228	0.033847	0.0040699	0.0638202	0.00181146	0.00503478	0.0340644	0.00412158	0.013615	0.0111795	0.00266772	0.0120605	0.0465437	0.0189782	0.00316211	0.0231806	0.00347468	0.00760929	0.0415015	0.0249593	0.0564803	0.0312127	0.00627757	0.0253481	0.00310366	0.0864634	0.115336	0.262904	0.535297	4.350398	0.293405	0.443744	0.556256	0.706595	0.935772	0.968143	0.98995	1.01015	1.0329	1.06864	0.04799955	0.00762659	0.0418242	0.031531	0.0004284	0.0492861	0.0342432	0.0559484	0.0153184	0.00402705	0.0173736	0.00570444	0.0521511	0.00627086	0.0983335	0.00279108	0.00775754	0.0524861	0.00635049	0.0209778	0.0172252	0.0041104	0.0185827	0.0717142	0.0292414	0.00487216	0.0357165	0.00535376	0.0117243	0.0639451	0.0384571	0.0870243	0.0480922	0.00967243	0.0390561	0.00478209	0.6490173	0.1197996	0.000277398	0.135522	0.864478	0.999723
6876	-50.54073	-94.57988	44.03915	0.000827375	0.0483186	0.000889468	0.00464389	0.0158119	0.00106723	0.0132998	0.0129714	0.0040321	0.0219065	0.00375987	0.0192405	0.0077705	0.0368978	0.00414815	0.00743204	0.0113841	0.0160853	0.0273295	0.00701076	0.0428048	0.00893191	0.0270774	0.0400344	0.0175262	0.00409142	0.0225902	0.00436806	0.0187231	0.0442261	0.032959	0.0253856	0.00221681	0.00296092	0.0100274	0.0532419	0.0483374	0.453441	0.44498	1.855923	0.201081	0.411463	0.588537	0.79892	0.921195	0.960758	0.987588	1.01257	1.04084	1.08555	0.05935215	0.00145473	0.0849557	0.0015639	0.00816508	0.0278011	0.00187644	0.0233842	0.0228068	0.0070894	0.038517	0.00661075	0.0338294	0.0136624	0.0648753	0.00729345	0.0130673	0.020016	0.0282819	0.0480519	0.0123266	0.0752611	0.0157045	0.0476086	0.0703901	0.0308153	0.00719371	0.0397191	0.0076801	0.0329198	0.0777602	0.05795	0.044634	0.00389769	0.00520601	0.0176306	0.56875	0.7566423	0.0920353	0.353294	0.646706	0.907965
6912	-61.6915	-103.9213	42.2298	0.00207938	0.0388378	0.0328293	0.017358	0.0253757	0.0146732	0.00809501	0.00750616	0.0041934	0.0223397	0.00793601	0.0176346	0.00700484	0.0393919	0.00772122	0.0295381	0.0206429	0.0216523	0.0121449	0.00435505	0.0686023	0.0328388	0.049654	0.0722812	0.00323495	0.0224777	0.0157039	0.000539956	0.00330885	0.0274048	0.0674235	0.0468741	0.00790965	0.00239844	0.00504167	0.257369	0.386783	0.158429	0.197418	0.1540852	0.0012029	0.164897	0.835103	0.998797	0.517817	0.725443	0.904713	1.10532	1.37847	1.93118	0.4758753	0.00271105	0.0506358	0.042802	0.0226309	0.0330843	0.0191306	0.0105541	0.00978635	0.00546725	0.029126	0.0103468	0.0229916	0.00913273	0.0513582	0.0100667	0.0385111	0.0269137	0.0282297	0.0158343	0.00567801	0.089442	0.0428144	0.0647377	0.0942385	0.00421765	0.0293059	0.0204743	0.000703981	0.004314	0.0357297	0.0879051	0.0611133	0.0103124	0.00312703	0.00657321	0.7670034	4.676752	0.300157	0.445824	0.554175	0.699844
6948	-59.16264	-102.2616	43.09899	0.00555522	0.0136998	0.0106997	0.0305789	0.0340059	0.0165158	0.00144057	0.00756917	0.000194832	0.00379613	0.00262402	0.0174215	0.0159906	0.0197579	0.00221785	0.000246242	0.0015416	0.0329268	0.00399611	0.00430191	0.0425791	0.00269881	0.0370358	0.0470596	0.00244502	0.0198922	0.0152712	0.00126006	0.00463499	0.0190307	0.0122212	0.0363702	0.0271487	0.00186712	0.0226852	0.13348	0.640727	0.0783012	0.147492	1.628427	0.185214	0.404883	0.595116	0.814786	0.907439	0.953734	0.98533	1.01489	1.04851	1.102	0.0702308	0.0107393	0.0264843	0.0206844	0.0591147	0.0657397	0.031928	0.00278489	0.0146326	0.000376647	0.00733863	0.00507273	0.033679	0.0309127	0.0381958	0.00428752	0.000476032	0.0029802	0.0636538	0.00772522	0.00831639	0.0823134	0.00521731	0.0715972	0.090975	0.00472669	0.0384554	0.029522	0.00243594	0.00896031	0.0367899	0.0236259	0.0703104	0.0524835	0.0036095	0.0438548	0.5172804	2.003507	0.210213	0.415075	0.584925	0.789787
6984	-56.62965	-99.92832	43.29867	0.0512944	0.0207318	0.00653084	0.0360515	0.00533599	0.025807	0.00864283	0.0119591	0.00704394	0.0277131	0.031097	0.0277587	0.0602873	0.0333533	0.00114681	0.000332655	0.0258993	0.00449058	0.014271	0.00321049	0.0572562	0.0228259	0.0576112	0.0321707	0.00478807	0.0199322	0.0134117	3.03497e-05	0.0167594	0.0118304	0.0228314	0.00969377	0.0387286	0.002679	0.0159984	0.612258	0.0993457	0.182652	0.105745	0.2125967	0.00509257	0.20649	0.79351	0.994907	0.422122	0.656636	0.877018	1.14023	1.52291	2.36899	0.6236194	0.0703141	0.028419	0.00895243	0.0494191	0.00731454	0.0353761	0.0118475	0.0163934	0.00965578	0.0379889	0.0426276	0.0380514	0.0826414	0.0457204	0.00157204	0.000456001	0.0355026	0.00615566	0.0195626	0.00440091	0.0784863	0.0312896	0.078973	0.0440994	0.00656345	0.0273229	0.0183846	4.16032e-05	0.0229736	0.016217	0.0312971	0.0132882	0.0530888	0.00367236	0.0219305	0.729505	2.605263	0.240463	0.426276	0.573724	0.759536
7020	-50.99534	-93.90928	42.91394	0.0244475	0.0358637	0.0111475	0.0121192	0.0148332	0.0108549	0.0112135	0.00478216	0.00318393	0.0128271	0.00116107	0.0125078	0.0205141	0.0175903	0.00253787	0.000266553	0.000596764	0.0027804	0.00193146	0.00892358	0.0168402	0.0200598	0.00993964	0.0129409	0.00362472	0.0100784	0.0245184	0.000110909	0.00599191	0.00459875	0.0300745	0.00805013	0.0399764	0.00761936	0.029149	0.0512994	0.0984117	0.768895	0.0813938	4.255147	0.291303	0.44309	0.556909	0.708698	0.829506	0.912868	0.971959	1.02885	1.09545	1.20554	0.1351599	0.0563754	0.0827009	0.0257059	0.0279467	0.0342051	0.025031	0.0258582	0.0110276	0.00734208	0.029579	0.00267741	0.0288426	0.047305	0.0405629	0.00585226	0.000614664	0.00137612	0.00641154	0.00445391	0.0205776	0.0388332	0.0462575	0.0229206	0.0298413	0.00835852	0.0232405	0.0565389	0.000255754	0.0138172	0.0106046	0.0693511	0.0185634	0.0921846	0.0175701	0.067217	0.4336557	0.1828264	0.00273055	0.186604	0.813396	0.997269
7056	-68.10673	-109.0488	40.94206	0.00658701	0.0171939	0.00897873	0.00786139	0.00547563	0.00358945	0.0277007	0.0258602	0.00410134	0.0124148	0.0037037	0.00595639	0.00624251	0.00957502	0.0145148	0.00124037	0.0053302	0.00848742	0.0127876	0.00533347	0.0178922	0.00265158	0.00644059	0.024504	0.0231567	0.00187953	0.0129446	0.00546459	0.000131875	0.00167983	0.0231932	0.0295621	0.0266898	0.00459146	0.0134068	0.0259648	0.21256	0.465893	0.295582	4.971664	0.305723	0.447517	0.552483	0.694277	0.591134	0.773839	0.923126	1.08328	1.29226	1.69166	0.3801265	0.0170153	0.0444144	0.0231934	0.0203072	0.0141444	0.0092721	0.0715551	0.066801	0.0105944	0.0320695	0.00956723	0.0153863	0.0161254	0.0247338	0.0374941	0.00320407	0.0137687	0.0219243	0.0330323	0.0137772	0.0462183	0.00684944	0.016637	0.0632978	0.0598174	0.00485512	0.0334379	0.0141159	0.000340654	0.00433927	0.0599116	0.0763635	0.068944	0.0118604	0.0346317	0.3871235	1.815957	0.19846	0.410404	0.589596	0.80154
7092	-47.95066	-91.80062	43.84996	0.00666139	0.0190815	0.00284891	0.00222763	0.0112514	0.00712227	0.00726731	0.0120739	0.00603116	0.0184201	0.00541273	0.000179373	0.00189664	0.0283337	0.00967365	0.00176574	0.00451362	0.00567647	0.000481053	0.00269691	0.0163387	0.00640844	0.00760716	0.0227817	0.00886741	0.0167907	0.00762428	0.00648669	0.0071633	0.017786	0.0155386	0.0463453	0.0326027	0.00326839	0.00741211	0.0385304	0.624909	0.265883	0.0706776	0.35252	0.0241499	0.272847	0.727153	0.97585	0.279246	0.536793	0.823578	1.21421	1.86292	3.58107	0.922391	0.0176865	0.0506627	0.00756406	0.00591453	0.0298734	0.0189102	0.0192953	0.0320572	0.0160132	0.0489067	0.0143712	0.000476248	0.00503571	0.0752282	0.0256843	0.00468818	0.011984	0.0150715	0.00127723	0.00716049	0.0433805	0.0170149	0.0201976	0.0604872	0.0235437	0.0445807	0.020243	0.0172227	0.0190191	0.0472233	0.0412561	0.12305	0.0865626	0.00867782	0.0196797	0.3766371	1.486391	0.173993	0.399966	0.600035	0.826007
7128	-52.59788	-95.57683	42.97896	0.00509087	0.0132356	0.000403443	0.00109398	0.0327129	0.0149751	0.00353578	0.00817529	0.00568809	0.00444222	0.0213596	0.0166006	0.00171145	0.0293726	0.0475492	0.00399583	0.00419364	0.000842297	0.000626539	0.00556982	0.00716346	0.0154157	0.0653448	0.0500293	0.0493462	0.0344701	0.0237815	0.00446199	0.00863487	0.0151156	0.0317926	0.000716307	0.00666916	0.000205567	0.00370734	0.170019	0.058196	0.264516	0.507269	1.850604	0.200736	0.411324	0.588676	0.799265	0.421023	0.655802	0.876671	1.14068	1.52485	2.37517	0.6255035	0.00946207	0.0246001	0.000749853	0.00203332	0.0608014	0.0278332	0.00657172	0.0151949	0.0105721	0.00825647	0.0396997	0.0308545	0.00318097	0.0545929	0.0883766	0.0074268	0.00779444	0.00156552	0.00116451	0.0103523	0.0133143	0.0286522	0.121452	0.0929862	0.0917166	0.0640673	0.0442011	0.00829321	0.0160491	0.0280945	0.0590909	0.00133135	0.0123955	0.000382073	0.0068906	0.5380292	1.263192	0.153828	0.390467	0.609533	0.846172
