Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
756	-49.50813	-94.65672	45.14858	0.000239343	0.0212348	0.0183226	0.00335856	0.00993385	0.00896845	0.00549143	0.00252817	0.00365648	0.00357436	0.0167499	0.00474312	0.00437691	0.0192026	0.00170475	0.00850231	0.00134406	0.00193336	0.00171162	0.0290519	0.00153208	0.0131316	2.4743e-05	0.0120404	0.00367503	0.0121807	0.00698746	0.00734268	0.00706499	0.00150811	0.0336899	0.00935924	0.00524156	0.0303037	0.000709331	0.0007718	0.0197854	0.615198	0.364245	0.3450442	0.0229183	0.270165	0.729835	0.977082	0.720891	0.852477	0.951424	1.05106	1.17305	1.38717	0.236637	0.000768555	0.068187	0.0588358	0.0107847	0.0318985	0.0287986	0.0176335	0.0081182	0.0117413	0.0114776	0.0537854	0.0152306	0.0140547	0.0616613	0.00547413	0.0273017	0.00431591	0.0062082	0.00549619	0.0932886	0.00491964	0.0421667	7.9452e-05	0.0386629	0.0118009	0.0391135	0.0224374	0.0235781	0.0226864	0.0048427	0.108182	0.0300534	0.0168311	0.0973082	0.00227773	0.3114202	0.7912873	0.0971518	0.357038	0.642962	0.902848
792	-53.97773	-96.27523	42.29749	0.0124911	0.00370197	0.0012057	0.00531285	0.00861278	0.00612326	0.00217391	0.00124536	0.00314249	4.25865e-05	0.0166145	0.00203694	0.0107809	0.00588129	0.0167573	0.00711833	0.00723676	0.000558234	0.0048157	0.00640144	0.00040831	0.00205604	0.00352524	0.00854516	0.00615909	0.000351552	0.0314101	0.0037638	0.00574346	0.00584782	0.0121239	0.00591887	0.00742677	0.0530782	0.01135	0.560994	0.0461989	0.363252	0.0295553	3.0929	0.259144	0.432705	0.567295	0.740856	0.255162	0.513692	0.812353	1.23099	1.94669	3.91907	0.9876074	0.044617	0.0132231	0.00430666	0.018977	0.0307642	0.0218718	0.00776504	0.00444832	0.0112247	0.000152116	0.0593455	0.0072758	0.0385084	0.0210075	0.0598557	0.0254261	0.0258491	0.00199397	0.0172013	0.0228654	0.00145845	0.00734402	0.0125919	0.0305226	0.0219998	0.00125572	0.112194	0.013444	0.0205152	0.0208879	0.0433056	0.0211417	0.0265278	0.189591	0.0405413	0.2799616	0.1032007	9.76664e-05	0.119892	0.880108	0.999902
828	-55.5954	-96.34953	40.75413	0.00227348	0.0193969	0.00230712	0.00497623	0.00268894	0.0022509	0.0139479	0.0064691	0.00802289	0.0061158	0.0199231	0.00124614	0.00593625	0.0117778	0.00239734	0.00113873	0.0163206	0.0015425	0.00131967	0.00412725	0.00575284	0.0029699	0.0175677	0.00475457	0.00228226	0.00243138	0.0112721	6.87576e-05	0.00175747	0.0062684	0.0113495	0.00125415	0.00180262	0.00963303	0.00281466	0.25242	0.295643	0.0157831	0.436154	2.352717	0.22894	0.422135	0.577865	0.77106	0.288427	0.545329	0.827641	1.20825	1.83376	3.46708	0.8990006	0.0105177	0.0897349	0.0106733	0.0230213	0.0124397	0.0104132	0.0645263	0.0299277	0.0371159	0.0282932	0.0921693	0.00576496	0.0274625	0.0544869	0.0110907	0.00526802	0.0755032	0.00713597	0.00610513	0.0190937	0.0266141	0.0137395	0.0812724	0.0219958	0.0105583	0.0112481	0.0521475	0.00031809	0.00813049	0.0289992	0.0525057	0.005802	0.00833935	0.0445647	0.0130213	0.216158	3.054979	0.257832	0.432264	0.567737	0.742168
864	-59.61157	-101.0031	41.39151	0.0049789	0.00219494	0.000863929	0.000730356	0.00583316	0.00279628	0.00173325	0.00112158	0.00275366	0.000244891	0.00147674	0.000410586	0.00253521	0.00761655	0.000929615	0.000423465	0.00247903	0.000875267	0.000290304	0.010494	0.000674627	0.00101843	0.0098586	0.000138909	0.00296652	0.000621883	0.00123359	0.00217706	0.000726763	0.0104894	0.0039254	0.0013174	0.000806387	0.00109002	0.00100093	0.359453	0.0536385	0.0102246	0.576684	1.023924	0.127888	0.376671	0.623328	0.872112	0.0972454	0.320908	0.701455	1.42561	3.11615	10.2833	1.685125	0.0560513	0.0247101	0.00972591	0.00822217	0.0656684	0.0314798	0.0195125	0.0126264	0.031	0.00275693	0.0166248	0.00462229	0.0285408	0.0857453	0.0104654	0.00476726	0.0279084	0.00985355	0.00326818	0.118139	0.00759479	0.0114653	0.110986	0.00156381	0.0333964	0.00700101	0.0138874	0.0245088	0.00818172	0.118087	0.0441912	0.014831	0.00907812	0.0122712	0.0112683	0.0888276	1.66909	0.188228	0.406166	0.593835	0.811772
900	-55.6421	-98.2337	42.5916	0.00674095	0.0145064	0.0144792	0.0105368	0.00629429	0.0118655	0.0114189	0.000410575	0.0136234	0.0153237	0.0140613	0.014169	0.00886638	0.0209524	0.000816017	0.00416232	0.00407891	0.0116051	0.0150656	0.000264047	0.00315508	0.065412	0.0335079	0.00138777	0.0081417	0.0323277	0.00349382	0.0134111	0.029786	0.0652399	0.0221782	0.0160459	0.0122189	0.0478531	0.00497406	0.496352	0.0293694	0.141573	0.332705	1.248576	0.152383	0.389749	0.61025	0.847617	0.336418	0.587838	0.847252	1.18029	1.70115	2.9725	0.7877128	0.0120725	0.0259797	0.025931	0.0188705	0.0112725	0.0212501	0.0204503	0.000735306	0.0243983	0.0274434	0.0251826	0.0253754	0.0158789	0.037524	0.00146142	0.00745435	0.00730498	0.0207837	0.0269813	0.000472885	0.00565047	0.117147	0.0600098	0.00248538	0.0145811	0.0578961	0.00625712	0.0240182	0.0533441	0.116839	0.0397193	0.0287369	0.021883	0.0857008	0.00890812	0.558374	2.164073	0.21928	0.418548	0.581452	0.780719
936	-57.509	-97.96236	40.45336	0.0157494	0.00894771	0.0119934	0.00443722	0.00188542	0.0203957	0.00723097	0.000952646	0.00901874	0.010685	0.00257379	0.0107239	0.0160449	0.00640842	0.000391371	0.00410644	0.00201541	0.00350665	0.0270757	0.00985133	0.00944517	0.026976	0.0378302	0.00566907	0.000232703	0.00328087	0.00740122	0.0191082	0.00181645	0.00989503	0.00907228	0.00996743	0.00164599	0.0148042	0.00767065	0.190223	0.487726	0.0721651	0.249886	9.260411	0.355201	0.461884	0.538115	0.6448	0.605745	0.783109	0.926562	1.07926	1.27696	1.65086	0.3624715	0.0464846	0.0264093	0.0353987	0.0130965	0.00556485	0.060198	0.0213423	0.00281175	0.0266189	0.0315368	0.00759656	0.0316516	0.0473566	0.0189145	0.00115514	0.0121202	0.0059485	0.0103499	0.0799142	0.0290763	0.0278775	0.0796199	0.111656	0.0167323	0.000686825	0.00968353	0.0218448	0.0563981	0.00536128	0.0292053	0.0267769	0.029419	0.00485816	0.0436947	0.02264	0.3388094	0.7197668	0.0864282	0.348993	0.651007	0.913572
972	-62.79018	-104.3906	41.60043	0.00666345	0.0263287	0.00251097	0.00526915	0.0166596	0.0208832	0.033846	0.00269163	0.0039322	0.0119635	0.00228978	0.00735893	0.0329999	0.0435881	0.0207116	0.00324224	0.00140576	0.0487815	0.0591511	0.00693523	0.0258368	0.0405669	0.0269677	0.00768864	0.0222384	0.0152233	0.000764121	0.011177	0.0185635	0.0183098	0.00184276	0.00403751	0.000982469	0.075352	0.0039999	0.0516069	0.151844	0.323001	0.473548	4.834457	0.303192	0.44675	0.553249	0.696809	0.734018	0.860013	0.95404	1.04817	1.16277	1.36236	0.2235881	0.0105641	0.0417409	0.00398084	0.00835361	0.0264118	0.0331077	0.0536589	0.00426726	0.00623404	0.0189667	0.00363017	0.0116667	0.0523174	0.0691037	0.0328358	0.00514019	0.00222866	0.0773372	0.093777	0.010995	0.0409612	0.064314	0.0427542	0.0121894	0.0352563	0.0241348	0.00121142	0.0177198	0.0294302	0.029028	0.00292148	0.00640098	0.00155759	0.119462	0.00634136	0.6307633	1.297332	0.157139	0.392091	0.607909	0.842862
1008	-54.28364	-99.62605	45.34241	0.00113105	0.00662864	0.0368341	0.0072696	0.0140266	0.00278563	0.00893781	0.00793793	0.0043415	0.00952403	0.00411674	0.0157933	0.00596412	0.0167987	0.00167224	0.00918823	0.00426686	0.00204571	0.0194424	0.00785674	0.000735328	0.00840671	0.00392857	0.0312075	0.000887455	0.0209338	0.0380033	0.0119017	0.00741833	0.00704547	0.0209525	0.0107286	0.00345138	0.01072	0.0131734	0.0209173	0.122999	0.269814	0.58627	0.5237929	0.0540143	0.31847	0.681529	0.945986	0.741816	0.864456	0.955575	1.04649	1.1568	1.34804	0.2159479	0.00300768	0.0176268	0.0979484	0.0193312	0.0372992	0.00740748	0.0237673	0.0211084	0.0115448	0.0253261	0.0109471	0.0419972	0.0158597	0.0446708	0.00444678	0.0244332	0.0113464	0.00543991	0.0517007	0.0208925	0.00195537	0.022355	0.0104468	0.0829863	0.0023599	0.0556666	0.101058	0.0316489	0.0197267	0.0187352	0.0557164	0.0285292	0.00917784	0.0285063	0.0350305	0.3760558	0.5320391	0.0554526	0.320101	0.679899	0.944548
1044	-52.57876	-95.23152	42.65275	0.000974112	0.00914832	0.000601534	0.00124927	0.016474	0.000751651	0.0029589	0.00643944	0.000875148	0.00266134	0.00836852	0.00342831	0.00943066	0.0138789	0.00912308	0.00458153	0.00107056	0.00343298	0.00429851	0.0047588	0.0182523	0.00438891	0.00127057	0.0156382	0.00303007	0.0067364	0.0119441	0.0054205	0.00373404	0.0164782	0.0148468	0.00913809	0.0130831	0.000433661	0.00394522	0.26297	0.212698	0.33927	0.185062	1.878006	0.2025	0.412033	0.587968	0.7975	0.255272	0.5138	0.812406	1.23091	1.94628	3.91739	0.9872963	0.00418351	0.0392892	0.0025834	0.00536524	0.0707509	0.00322811	0.0127076	0.0276554	0.00375849	0.0114296	0.0359402	0.0147235	0.0405017	0.0596054	0.0391808	0.0196762	0.00459771	0.0147436	0.0184607	0.0204376	0.078388	0.018849	0.00545668	0.0671612	0.0130132	0.0289308	0.0512962	0.0232794	0.0160366	0.0707687	0.0637624	0.0392452	0.0561878	0.00186244	0.0169435	0.2328458	0.9694553	0.121227	0.372769	0.627231	0.878773
1080	-54.3244	-99.29411	44.96972	0.0161806	0.0135383	0.013873	0.00726199	0.00521813	0.0252146	0.0108099	0.0101219	0.000995857	0.0295996	0.0220754	0.0154082	0.027665	0.0461597	0.00787938	0.0120442	0.00217816	0.00447877	0.000910107	0.0046996	0.0292267	0.0213076	0.00303423	0.0656356	0.0199828	0.0021736	0.0132109	0.0167519	0.0244183	0.0304211	0.00515767	0.00638195	0.0115204	0.00263346	0.0719617	0.237069	0.490178	0.0432581	0.229495	0.4471367	0.0405062	0.301202	0.698798	0.959494	0.570634	0.760632	0.918182	1.08911	1.3147	1.75244	0.4056475	0.0269619	0.0225589	0.0231166	0.0121007	0.008695	0.0420153	0.0180125	0.0168662	0.0016594	0.0493219	0.0367843	0.0256748	0.0460984	0.0769161	0.0131294	0.0200693	0.00362948	0.007463	0.00151652	0.00783096	0.0487006	0.035505	0.00505595	0.109369	0.0332974	0.00362188	0.0220134	0.0279138	0.0406883	0.0506908	0.00859425	0.0106343	0.0191965	0.00438814	0.11991	0.6001304	0.7958073	0.0978085	0.357507	0.642493	0.902192
1116	-58.6027	-102.0055	43.40279	0.00642147	0.00643467	0.0130576	0.00396616	0.00608848	0.00821303	0.00451303	0.00225906	0.00896034	0.00875919	0.00822772	0.000832459	0.00857629	0.0235602	0.00269682	0.00144041	0.00448693	0.001283	0.013327	0.00217081	0.00249581	0.0105691	0.0031084	0.0104369	0.0230041	0.00160101	0.0201785	0.0055242	0.00255361	0.00413853	0.00500118	0.00471323	0.00896832	0.00767869	0.0130923	0.16254	0.329735	0.486277	0.0214474	1.356464	0.16267	0.394746	0.605254	0.83733	0.275499	0.533267	0.821887	1.21671	1.87523	3.62978	0.9321598	0.0248568	0.0249079	0.0505445	0.0153526	0.0235678	0.0317917	0.0174694	0.00874458	0.0346845	0.0339059	0.0318486	0.00322236	0.0331979	0.0911991	0.0104391	0.00557566	0.0173684	0.00496635	0.0515872	0.00840295	0.00966102	0.0409117	0.0120323	0.0404002	0.0890462	0.00619734	0.0781087	0.0213836	0.00988476	0.0160198	0.019359	0.0182444	0.0347154	0.0297234	0.0506789	0.2583385	0.7695133	0.0939532	0.354717	0.645283	0.906047
1152	-58.87369	-103.7704	44.89667	0.0104574	0.0391225	0.0292174	0.0110413	0.0452108	0.000328723	0.0013198	0.00240321	0.00790127	0.0163493	0.0224583	0.0278963	0.0039739	0.0260108	0.00558806	0.00338791	0.030187	0.00228163	0.0283743	0.000302659	0.00456287	0.0602805	0.0402351	0.0446757	0.0044833	0.0109155	0.0492023	0.000808597	0.050539	0.00891351	0.00747941	0.011291	0.01696	0.00678811	0.0739561	0.612725	0.0781956	0.230487	0.0785926	0.4696525	0.0444868	0.306708	0.693291	0.955513	0.712745	0.847765	0.949781	1.05287	1.17957	1.40303	0.2448539	0.0148353	0.0555005	0.0414488	0.0156636	0.0641376	0.000466338	0.00187232	0.00340928	0.011209	0.0231937	0.0318601	0.0395746	0.00563751	0.0368997	0.00792742	0.0048062	0.0428243	0.00323679	0.0402528	0.000429363	0.00647305	0.0855159	0.0570789	0.0633784	0.00636016	0.0154851	0.0698	0.0011471	0.0716963	0.012645	0.0106105	0.0160178	0.02406	0.00962984	0.104917	0.7049034	0.9546339	0.119361	0.371645	0.628355	0.880639
1188	-61.50712	-105.7909	44.28381	0.012429	0.0347349	0.0175832	0.0194532	0.0184106	0.0281718	0.000652913	0.0344357	0.0015634	0.00658106	0.0139161	0.0144037	0.0172214	0.0260235	0.0437917	0.004646	0.0159826	0.0152777	0.0050339	0.013649	0.00651429	0.0177812	0.039225	0.0280334	0.00644389	0.0147706	0.00276334	0.013504	0.0144372	0.051506	0.000580053	0.047376	0.0567646	0.0112808	0.093852	0.658799	0.0316652	0.188598	0.120938	0.5430093	0.0573586	0.322211	0.677789	0.942642	0.307156	0.56232	0.835602	1.19674	1.77835	3.25568	0.8535103	0.0165987	0.0463878	0.023482	0.0259794	0.024587	0.0376229	0.000871952	0.0459882	0.00208789	0.00878888	0.0185847	0.0192359	0.0229988	0.0347539	0.058483	0.00620465	0.0213445	0.0204031	0.00672268	0.018228	0.00869972	0.0237465	0.0523843	0.037438	0.0086057	0.0197259	0.00369038	0.0180343	0.0192806	0.0687853	0.00077465	0.0632698	0.0758081	0.0150652	0.125338	0.7487938	0.8604569	0.106934	0.363773	0.636227	0.893066
1224	-53.85878	-94.01427	40.15549	0.000584746	0.0191024	0.0119067	0.012129	0.0143673	0.00264525	0.0236331	0.0109157	0.00145892	0.030402	0.0391372	0.00389858	0.0541518	0.0837358	0.0401108	0.00170209	0.00144837	0.000846329	0.00760388	0.00422097	0.00181812	0.0165413	0.026876	0.0592195	0.0176793	0.00999586	0.0153218	0.0511939	0.0224592	0.00251017	0.0559641	0.0435836	0.0624751	0.0170387	0.00857044	0.261837	0.18335	0.0867609	0.468053	1.780655	0.196089	0.409437	0.590563	0.80391	0.418752	0.654075	0.87595	1.14162	1.52888	2.38805	0.6294144	0.000754269	0.0246404	0.0153586	0.0156453	0.0185325	0.00341214	0.0304846	0.0140803	0.00188188	0.0392158	0.0504835	0.00502881	0.0698509	0.108012	0.0517393	0.00219555	0.00186827	0.00109169	0.00980832	0.00544467	0.00234522	0.0213367	0.0346676	0.0763878	0.0228047	0.0128938	0.0197637	0.0660355	0.0289704	0.00323789	0.0721886	0.0562189	0.0805872	0.0219784	0.0110551	0.7752482	6.169181	0.324343	0.453059	0.54694	0.675658
1260	-56.71944	-97.41395	40.69451	0.00442713	0.0366631	0.000841961	0.040617	0.0128537	0.00325399	0.00970111	0.0169167	0.00816133	0.0367859	0.00711488	0.0417631	0.0223272	0.102484	0.00532834	0.00184265	0.00271363	0.0155366	0.00597369	0.00415959	0.000263963	0.0323964	0.0267682	0.0322183	0.0025855	0.0193815	0.000365301	0.00423243	0.0148576	0.00145915	0.00176698	0.00876794	0.0278582	0.00231316	0.00583018	0.0985278	0.132969	0.269664	0.498839	6.532865	0.32902	0.454423	0.545577	0.67098	0.862183	0.930233	0.97769	1.02282	1.075	1.15985	0.1072223	0.00789812	0.0654078	0.00150208	0.0724617	0.0229313	0.0058052	0.017307	0.0301797	0.01456	0.0656269	0.0126931	0.0745064	0.0398323	0.182834	0.00950589	0.00328734	0.00484118	0.0277177	0.0106572	0.00742082	0.000470917	0.057796	0.0477551	0.0574783	0.0046126	0.0345771	0.000651705	0.00755076	0.0265064	0.00260317	0.00315233	0.0156422	0.0496997	0.00412673	0.0104012	0.5605304	1.723746	0.192152	0.407811	0.592189	0.807848
1296	-61.68003	-104.8039	43.1239	0.00340862	0.00127089	0.012574	0.018894	0.0202524	0.00184539	0.0196921	0.000920947	0.00569785	0.037399	3.0354e-05	0.0154551	0.00404025	0.0238837	0.0175862	0.00745984	0.000822435	0.00345594	0.0154221	0.00280196	0.0139926	0.0104	0.00391239	0.0313147	0.00179712	0.0331815	0.0028444	0.000807476	0.0125559	0.000974018	0.0123705	0.000540918	0.00795891	0.0212813	0.00221224	0.148604	0.384846	0.224927	0.241624	2.386131	0.230552	0.422722	0.577277	0.769448	0.331521	0.58365	0.845364	1.18292	1.71336	3.0164	0.7983137	0.00923601	0.00344363	0.0340706	0.0511954	0.0548761	0.00500028	0.0533578	0.00249541	0.0154389	0.101337	8.22475e-05	0.0418774	0.0109475	0.0647154	0.0476517	0.0202132	0.00222848	0.00936423	0.0417879	0.00759221	0.0379144	0.0281798	0.010601	0.0848507	0.00486949	0.0899089	0.00770722	0.00218794	0.0340216	0.00263921	0.0335193	0.00146568	0.0215655	0.0576639	0.00599429	0.369057	0.5246841	0.0541699	0.318649	0.681352	0.94583
1332	-51.81733	-94.58686	42.76953	0.00202761	0.0904593	0.0263805	0.0144838	0.00525241	0.0363343	0.021973	0.000170606	0.00347258	0.0112868	0.00366168	0.030094	0.0140275	0.0572092	0.00399443	0.00286829	0.00726158	0.0178239	0.00619207	0.00574936	0.0187005	0.00105207	0.0309989	0.198086	0.00346757	0.0187076	0.0115243	0.0435022	0.0337607	0.0165689	0.0136539	0.000640981	0.056055	0.00875365	0.0187508	0.0305436	0.432398	0.260532	0.276527	2.586695	0.239665	0.425993	0.574006	0.760335	0.39064	0.632279	0.866737	1.15375	1.58158	2.5599	0.6796614	0.00242844	0.108342	0.0315955	0.017347	0.00629072	0.043517	0.0263167	0.000204332	0.00415905	0.0135181	0.00438553	0.036043	0.0168005	0.0685185	0.00478406	0.0034353	0.00869707	0.0213474	0.00741614	0.00688591	0.0223972	0.00126005	0.0371268	0.237244	0.00415305	0.0224058	0.0138025	0.0521019	0.0404347	0.0198443	0.016353	0.000767692	0.0671361	0.0104841	0.0224575	0.8349456	0.0857477	2.14934e-05	0.102452	0.897548	0.999979
1368	-58.42402	-100.1801	41.75605	0.00604245	0.0283793	0.0264516	0.0155734	0.0157315	0.002993	0.000680248	0.0139254	0.035951	0.0160005	0.0130481	0.0604486	0.0140884	0.139922	0.0120741	0.00362715	0.0119385	0.00602764	0.00905964	0.00139166	0.0209188	0.0135262	0.00280021	0.0589912	0.0594466	0.0409743	0.05071	0.0742845	0.0489907	0.00810307	0.0220921	0.013133	0.0295193	0.00930801	0.01839	0.213777	0.502846	0.242919	0.0404581	3.362921	0.267914	0.435616	0.564384	0.732086	0.928969	0.964704	0.988852	1.01127	1.03659	1.07646	0.05327602	0.00668012	0.0313742	0.0292431	0.0172169	0.0173917	0.00330886	0.000752036	0.015395	0.039745	0.0176891	0.0144251	0.0668279	0.0155751	0.154688	0.0133483	0.00400993	0.0131984	0.00666374	0.0100157	0.00153853	0.0231265	0.0149537	0.00309572	0.0652167	0.0657202	0.0452984	0.0560616	0.0821239	0.0541608	0.00895821	0.0244235	0.0145189	0.0326345	0.0102903	0.0203307	0.9045417	1.966761	0.208015	0.414216	0.585783	0.791985
1404	-52.95035	-97.91093	44.96057	0.00330222	0.0140619	0.0433538	0.00624496	0.00466826	0.0113264	0.00561561	0.007268	0.00739427	0.0106067	0.0185988	0.00324092	0.0242457	0.0436105	0.0064537	0.0182736	0.0172843	0.00356669	0.0110978	0.00131091	0.00715031	0.00346587	0.0100498	0.033585	0.00898595	0.0281636	0.022798	0.000386464	0.0334008	0.00261112	0.00726253	0.0108834	0.000642247	0.0295412	0.0120282	0.0999516	0.0439886	0.207648	0.648412	0.6478336	0.0750164	0.339495	0.660505	0.924984	0.653393	0.812569	0.937299	1.0669	1.23067	1.53047	0.3077213	0.00698914	0.0297619	0.0917581	0.0132174	0.00988035	0.0239723	0.0118854	0.0153827	0.0156499	0.0224489	0.0393642	0.00685939	0.051316	0.0923014	0.0136592	0.0386759	0.036582	0.00754889	0.0234883	0.00277452	0.0151336	0.0073355	0.0212703	0.0710825	0.0190187	0.0596081	0.0482517	0.000817949	0.0706926	0.00552641	0.0153711	0.0230347	0.00135931	0.0625238	0.0254576	0.4724795	0.7188487	0.0862865	0.348882	0.651118	0.913713
1440	-58.30838	-101.9904	43.68199	0.00307337	0.0256232	0.0206797	0.0212898	0.000851009	0.00202403	0.00365444	0.00805752	0.0146985	0.0105285	0.0163142	0.00421163	0.0125459	0.00295811	0.0163212	0.00147469	0.0243815	8.2971e-05	0.00534187	0.0260887	0.00340876	0.0360783	0.0214902	0.00519476	0.0142581	0.0011422	0.00822976	0.002694	0.000579466	0.0388473	0.00117388	0.00720749	0.0231129	0.00637056	0.0141173	0.368134	0.0894969	0.449216	0.0931531	0.7510614	0.0911973	0.352665	0.647335	0.908803	0.9789	0.989653	0.99676	1.00325	1.01045	1.02155	0.01542	0.00760535	0.0634072	0.051174	0.0526837	0.00210591	0.00500865	0.00904328	0.0199391	0.0363729	0.0260538	0.0403712	0.0104221	0.031046	0.00732015	0.0403885	0.00364926	0.0603343	0.00020532	0.013219	0.0645591	0.00843531	0.0892794	0.0531797	0.0128549	0.0352831	0.00282648	0.0203653	0.00666656	0.00143395	0.0961315	0.00290488	0.0178356	0.0571951	0.0157646	0.0349347	0.4041059	2.397481	0.231093	0.422919	0.577081	0.768907
1476	-57.17423	-99.25098	42.07675	0.00108847	0.0126448	0.0104412	0.0127178	0.0139828	0.0102971	0.0019972	0.0156704	0.0105451	0.0109849	0.0344902	0.00938344	0.0232911	0.0199531	0.036235	0.00312327	0.00150714	5.68168e-05	0.0974552	0.0274868	0.0112646	0.0738013	0.0173661	0.00610577	0.0276207	0.0115543	0.0243349	0.00183734	0.029758	0.000592013	0.00364178	0.0691493	0.018634	0.00997116	0.00919329	0.0536035	0.449588	0.356911	0.139898	1.701442	0.190568	0.40715	0.59285	0.809432	0.75395	0.871324	0.957937	1.04391	1.14768	1.32635	0.2042158	0.00162901	0.0189243	0.0156264	0.0190335	0.0209268	0.0154108	0.00298904	0.0234524	0.0157819	0.0164402	0.0516184	0.0140434	0.0348577	0.0298621	0.0542297	0.00467432	0.0022556	8.50326e-05	0.145852	0.0411371	0.0168587	0.110452	0.0259902	0.00913796	0.0413375	0.0172923	0.0364199	0.00274979	0.0445361	0.000886013	0.00545032	0.10349	0.0278878	0.0149229	0.0137588	0.6681766	3.198156	0.262678	0.433886	0.566114	0.737322
1512	-55.78836	-98.06533	42.27697	0.0144896	0.00939152	0.0177779	0.000227577	0.00236246	0.0011643	0.0211727	0.00560591	0.0105895	0.00115491	0.000644645	0.0101719	0.000287002	0.0141645	0.00305696	0.00216515	0.017539	5.83204e-05	0.0119204	0.0103198	0.00592929	0.0149271	0.0060275	0.000307669	0.00400035	0.00137093	0.0103955	0.00884179	0.0307959	0.00549594	0.00344999	0.0125257	0.00135347	0.020844	0.0126976	0.149091	0.553299	0.288692	0.00891816	0.3390806	0.0219462	0.26797	0.73203	0.978054	0.206246	0.463046	0.786468	1.27151	2.15961	4.84857	1.141497	0.0494144	0.0320282	0.0606284	0.000776113	0.00805675	0.00397063	0.0722059	0.019118	0.0361136	0.00393864	0.00219845	0.0346895	0.000978771	0.0483056	0.0104252	0.00738387	0.0598139	0.000198892	0.0406526	0.035194	0.0202208	0.0509064	0.0205558	0.00104925	0.0136425	0.00467531	0.0354522	0.0301534	0.105024	0.018743	0.0117656	0.0427167	0.00461577	0.071085	0.043303	0.293227	3.339534	0.267191	0.435379	0.564622	0.732808
1548	-65.91196	-106.7021	40.79018	0.00193108	0.00148429	0.00950985	0.036594	0.00283091	0.00716616	0.00697568	0.022974	0.011012	0.00960562	0.00780634	0.00949237	0.0037966	0.0125691	0.0117949	0.0141122	0.00381755	0.000781742	0.0177646	0.00814524	0.0132801	0.0114604	0.00887393	0.0306842	0.000279321	0.000847032	0.0157957	0.0124979	0.0180856	0.00613246	0.00293807	0.0214091	0.00370695	0.012649	0.0146327	0.0186886	0.265002	0.485121	0.231189	0.3496743	0.0236794	0.271835	0.728165	0.97632	0.706057	0.843876	0.948419	1.05439	1.18501	1.41632	0.2516709	0.0051711	0.00397466	0.0254658	0.0979926	0.0075807	0.0191898	0.0186797	0.0615204	0.0294883	0.0257222	0.020904	0.025419	0.0101666	0.0336579	0.0315848	0.03779	0.0102227	0.00209337	0.0475706	0.0218116	0.0355619	0.0306891	0.0237629	0.082167	0.000747974	0.00226821	0.0422982	0.0334673	0.0484303	0.0164217	0.00786765	0.0573298	0.00992659	0.033872	0.0391838	0.3734368	9.851926	0.359448	0.46307	0.536931	0.640551
